June 17 2019,3113,Warmer HW Water 1,15,0,13,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,78,0,0
June 17 2019,3053,Ambient Nano 12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
June 17 2019,3065,Ambient No Water 1,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,193,0,0
June 17 2019,3066,Ambient Nano 12,3,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,0
